# Cross-file content-drift allowlist for check 53 (skills/meta/harness-audit/scripts/checks/53-cross-file-content-drift.sh).
# Format: hash_a<TAB>hash_b<TAB>file_a<TAB>file_b<TAB>reason
# Keys are the SORTED PAIR of sha1(sorted(token_set)) for each block — see the check script for
# why (pair-order independence + survives whitespace/punctuation-only reflow, not wording changes).
# A hand-edit that changes either block's wording will change its hash and correctly re-fire here.
63ad0bd11a199ba71aab1536b05308e87ce7ef90	e4dbc398b1a18c426c257d7d690882316e8ba5d1	skills/agent-support/summarizer-format/SKILL.md	skills/agent-support/performance-optimizer-algorithms/SKILL.md	catalog provenance stamp, all 4 catalog-extraction skills share this "Split out of ... for file size" boilerplate on purpose (rewritten from the dated "Extracted from... check 51 threshold" form by the 2026-09-03 prompt-audit pass; hashes re-keyed)
63ad0bd11a199ba71aab1536b05308e87ce7ef90	ff7a4f13adc92409299150a0c79b2d1417caa917	skills/review/security-reviewer-patterns/SKILL.md	skills/agent-support/performance-optimizer-algorithms/SKILL.md	catalog provenance stamp, all 4 catalog-extraction skills share this "Split out of ... for file size" boilerplate on purpose (rewritten from the dated "Extracted from... check 51 threshold" form by the 2026-09-03 prompt-audit pass; hashes re-keyed)
63ad0bd11a199ba71aab1536b05308e87ce7ef90	b4b45c7062afd45d8fc5cc61f0c49eefa6b15d06	skills/agent-support/plan-reviewer-format/SKILL.md	skills/agent-support/performance-optimizer-algorithms/SKILL.md	catalog provenance stamp, all 4 catalog-extraction skills share this "Split out of ... for file size" boilerplate on purpose (rewritten from the dated "Extracted from... check 51 threshold" form by the 2026-09-03 prompt-audit pass; hashes re-keyed)
e4dbc398b1a18c426c257d7d690882316e8ba5d1	ff7a4f13adc92409299150a0c79b2d1417caa917	skills/review/security-reviewer-patterns/SKILL.md	skills/agent-support/summarizer-format/SKILL.md	catalog provenance stamp, all 4 catalog-extraction skills share this "Split out of ... for file size" boilerplate on purpose (rewritten from the dated "Extracted from... check 51 threshold" form by the 2026-09-03 prompt-audit pass; hashes re-keyed)
b4b45c7062afd45d8fc5cc61f0c49eefa6b15d06	e4dbc398b1a18c426c257d7d690882316e8ba5d1	skills/agent-support/plan-reviewer-format/SKILL.md	skills/agent-support/summarizer-format/SKILL.md	catalog provenance stamp, all 4 catalog-extraction skills share this "Split out of ... for file size" boilerplate on purpose (rewritten from the dated "Extracted from... check 51 threshold" form by the 2026-09-03 prompt-audit pass; hashes re-keyed)
b4b45c7062afd45d8fc5cc61f0c49eefa6b15d06	ff7a4f13adc92409299150a0c79b2d1417caa917	skills/agent-support/plan-reviewer-format/SKILL.md	skills/review/security-reviewer-patterns/SKILL.md	catalog provenance stamp, all 4 catalog-extraction skills share this "Split out of ... for file size" boilerplate on purpose (rewritten from the dated "Extracted from... check 51 threshold" form by the 2026-09-03 prompt-audit pass; hashes re-keyed)
8ee7d57eb39b41db66c1daef83bce0f7773f8e75	b5322d443d941fe7dd8c374da4a3bf519824be31	skills/patterns/grpc-node-patterns/SKILL.md	skills/patterns/mysql-patterns/SKILL.md	shared "verify any pattern against <framework>'s current docs" caveat line, intentionally parameterized per framework
7fed72173ebf8ed96e6d12eb50c8747b6f588107	b5322d443d941fe7dd8c374da4a3bf519824be31	skills/patterns/drizzle-patterns/SKILL.md	skills/patterns/mysql-patterns/SKILL.md	shared "verify any pattern against <framework>'s current docs" caveat line, intentionally parameterized per framework
7fed72173ebf8ed96e6d12eb50c8747b6f588107	8ee7d57eb39b41db66c1daef83bce0f7773f8e75	skills/patterns/drizzle-patterns/SKILL.md	skills/patterns/grpc-node-patterns/SKILL.md	shared "verify any pattern against <framework>'s current docs" caveat line, intentionally parameterized per framework
23c5627aeb14ffc3c6c9deeff997b574928133aa	dc494b9136e99d3391d9529d826330ba7ff2b276	skills/patterns/grpc-node-patterns/SKILL.md	skills/patterns/mysql-patterns/SKILL.md	reference-split trigger-map intro, patterns skills share this boilerplate on purpose (200-LOC cap refactor 2026-08-23; drizzle-patterns shares grpc's exact hash, same cluster)
0f9b422b1825a570d10947aa06877b9f5ae3e114	778ef07c0e58220c8013ea28192179eac8aa3b70	skills/patterns/drizzle-patterns/reference.md	skills/patterns/mysql-patterns/reference.md	reference-split provenance stamp, reference.md files share this moved-verbatim boilerplate on purpose (200-LOC cap refactor 2026-08-23; grpc-node-patterns shares drizzle's exact hash, same cluster)
